Response status 3xx,Response status 1xx,Response status 4xx,Request rate,Rate,Response status 5xx,Response time,Response status 2xx,Number of requests
0,0,0,20.0,20,0,1.0,2000,2000
0,0,0,40.0,40,0,1.5,2000,2000
0,0,0,60.0,60,0,2.2,2000,2000
0,0,0,80.0,80,0,3.5,2000,2000
0,0,0,100.0,100,0,3.2,2000,2000
0,0,0,120.0,120,0,3.6,2000,2000
0,0,0,140.0,140,0,4.0,2000,2000
0,0,0,160.0,160,0,4.4,2000,2000
0,0,0,178.8,180,0,13.8,1987,1987
0,0,0,200.0,200,0,5.3,2000,2000
0,0,0,219.8,220,0,5.8,2000,2000
0,0,0,238.7,240,0,11.3,1989,1989
0,0,0,259.6,260,0,6.3,2000,2000
0,0,0,279.4,280,0,7.1,2000,2000
0,0,0,299.7,300,0,7.7,2000,2000
0,0,0,319.6,320,0,9.2,2000,2000
0,0,0,339.2,340,0,10.5,2000,2000
0,0,0,266.7,360,0,126.6,1651,1669
0,0,0,268.2,380,0,116.9,1648,1679
0,0,0,286.8,400,0,99.2,1693,1716
0,0,0,299.8,420,0,96.3,1682,1725
0,0,0,241.8,440,0,207.9,1232,1340
0,0,0,233.3,460,0,227.8,1140,1245
0,0,0,244.5,480,0,228.7,1159,1262
0,0,0,239.3,500,0,228.0,1048,1198
0,0,0,233.2,520,0,263.3,982,1130
0,0,0,246.9,540,0,217.8,1028,1160
0,0,0,235.1,560,0,258.1,930,1074
0,0,0,260.6,580,0,216.7,1025,1159
0,0,0,236.3,600,0,244.0,860,1024
0,0,0,231.0,620,0,257.7,777,976
0,0,0,218.5,640,0,255.9,709,901
0,0,0,217.2,660,0,263.3,686,875
0,0,0,258.0,680,0,241.7,838,1016
0,0,0,237.3,700,0,255.1,751,915
0,0,0,251.8,720,0,235.3,783,951
0,0,0,258.5,740,0,238.9,786,958
0,0,0,247.8,760,0,251.4,681,904
0,0,0,218.6,780,0,259.0,552,779
0,0,0,229.6,800,0,235.2,567,806
0,0,0,220.7,820,0,281.8,545,759
0,0,0,219.5,840,0,285.8,529,742
0,0,0,241.8,860,0,229.5,584,804
0,0,0,219.8,880,0,265.2,536,723
0,0,0,215.6,900,0,276.2,474,697
0,0,0,224.7,920,0,269.3,471,714
0,0,0,184.9,940,0,310.8,368,578
0,0,0,227.4,960,0,223.4,513,701
0,0,0,181.0,980,0,319.3,316,553
0,0,0,207.7,1000,0,291.3,417,623
